Eugene
Lazurin
24d8ddfab44a4c87dce7313188dfe051
[7.5.2020 | 23:1:29] {"type":"cmd","data":"run"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:55] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:56] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":32768,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":12296,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":12296,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":12296,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":12312,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":0,"gpiod":12312,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":12312,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:57] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":12312,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":12312,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10288,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10288,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10288,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10288,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10288,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8800,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8800,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8800,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:58] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8800,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8800,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8512,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8512,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8512,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8512,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":8512,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9024,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9024,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9024,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:1:59] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9024,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":9024,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":10784,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:0] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":14352,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":12296,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":12296,"gpioe":256,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":12296,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":12296,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":12296,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:1] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:2] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:3] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:4] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
,[7.5.2020 | 23:2:4] {"client-id":"275015ae-1983-46d1-b02c-29ad1d257aa7","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16384,"gpioe":0,"modeltime":0,"type":"gpio"}
