Eugene
Lazurin
24d8ddfab44a4c87dce7313188dfe051
[8.5.2020 | 0:26:43] {"type":"cmd","data":"run"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:9] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:10] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:11] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:12] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:13] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:14] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:15] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:16] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:17] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:18] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:19] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:20] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:21] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:21] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:21] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
